@info
{
    "table":{
        "name":"wv_candset",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"wgec_el_2",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"walmart.id",
                "type":"TEXT"
            },
            {
                "name":"vendor.id",
                "type":"TEXT"
            }
        ]
    }
}

@data
pairID:INTEGER,walmart.id:TEXT,vendor.id:TEXT
855,15657841,15657841#eBags
856,15722418,15722418#eBags
857,15722449,15722449#eBags
858,15268333,15268333#ivgStores
859,15743222,15743222#eBags
860,15751627,15751627#eBags
861,15410642,15410642#ivgStores
862,15421346,15421346#ivgStores
863,15779553,15779553#eBags
864,15523650,15523650#ivgStores
865,15927029,15927029#eBags
866,16225364,16225364#eBags
867,16225377,16225377#eBags
868,16489778,16489778#eBags
869,16531464,16531464#eBags
870,16540714,16540714#eBags
871,16561678,16561678#eBags
872,16561769,16561769#eBags
873,16561785,16561785#eBags
874,16561918,16561918#eBags
875,16561922,16561922#eBags
876,16641282,16641282#eBags
877,15676861,15676861#ivgStores
878,15676928,15676928#ivgStores
879,16660796,16660796#eBags
880,16660846,16660846#eBags
881,16794815,16794815#eBags
882,16794824,16794824#eBags
883,16794837,16794837#eBags
884,16794841,16794841#eBags
885,16873897,16873897#eBags
886,17032626,17032626#eBags
887,17129661,17129661#eBags
888,17129686,17129686#eBags
889,17165095,17165095#eBags
890,17165405,17165405#eBags
891,17196158,17196158#eBags
892,17211175,17211175#eBags
893,17212347,17212347#eBags
894,17253664,17253664#eBags
895,15994410,15994410#ivgStores
896,17350674,17350674#eBags
897,17352813,17352813#eBags
898,16318431,16318431#ivgStores
899,17395923,17395923#eBags
900,17396016,17396016#eBags
901,16353347,16353347#ivgStores
902,17472703,17472703#eBags
903,17472705,17472705#eBags
904,16440384,16440384#ivgStores
905,17756890,17756890#eBags
906,17756895,17756895#eBags
907,17787017,17787017#eBags
908,17811930,17811930#eBags
909,17811932,17811932#eBags
910,29843665,29843665#Perf-Moto
911,16472530,16472530#ivgStores
912,19329640,19329640#eBags
913,16539626,16539626#ivgStores
914,16595129,16595129#ivgStores
915,40485763,40485763#Babyhaven
916,19497944,19497944#eBags
917,19500424,19500424#eBags
918,19500427,19500427#eBags
919,19500453,19500453#eBags
920,19500504,19500504#eBags
921,19502608,19502608#eBags
922,19519666,19519666#eBags
923,19519695,19519695#eBags
924,19519724,19519724#eBags
925,19530837,19530837#eBags
926,19530838,19530838#eBags
927,19581646,19581646#eBags
928,19581647,19581647#eBags
929,19581654,19581654#eBags
930,19581755,19581755#eBags
931,19612920,19612920#eBags
932,19612922,19612922#eBags
933,19612961,19612961#eBags
934,19612968,19612968#eBags
935,19688438,19688438#eBags
936,19691393,19691393#eBags
937,19854280,19854280#eBags
938,19857113,19857113#eBags
939,10073779,10073779#eBags
940,10073812,10073812#eBags
941,10737650,10737650#eBags
942,10910314,10910314#eBags
943,10910317,10910317#eBags
944,11068325,11068325#eBags
945,11068338,11068338#eBags
946,11068342,11068342#eBags
947,11319371,11319371#eBags
948,11997502,11997502#eBags
949,12086221,12086221#eBags
950,12180657,12180657#eBags
951,12180800,12180800#eBags
952,12181697,12181697#eBags
953,12181714,12181714#eBags
954,12181753,12181753#eBags
955,12182392,12182392#eBags
956,12183195,12183195#eBags
957,12183383,12183383#eBags
958,12184115,12184115#eBags
959,12184467,12184467#eBags
960,12184517,12184517#eBags
961,12184530,12184530#eBags
962,12184898,12184898#eBags
963,12184906,12184906#eBags
964,12185127,12185127#eBags
965,12185289,12185289#eBags
966,12185573,12185573#eBags
967,12186209,12186209#eBags
968,17378807,17378807#ivgStores
969,12187133,12187133#eBags
970,12187659,12187659#eBags
971,12187834,12187834#eBags
972,17395976,17395976#ivgStores
973,12187883,12187883#eBags
974,12327505,12327505#eBags
975,12342225,12342225#eBags
976,29855089,29855089#Perf-Moto
977,12342245,12342245#eBags
978,12359947,12359947#eBags
979,40307435,40307435#Babyhaven
980,12427120,12427120#eBags
981,12427363,12427363#eBags
982,12427512,12427512#eBags
983,12427673,12427673#eBags
984,13059822,13059822#eBags
985,13246473,13246473#eBags
986,13246577,13246577#eBags
987,13246686,13246686#eBags
988,13376587,13376587#eBags
989,13376645,13376645#eBags
990,13730089,13730089#eBags
991,13730091,13730091#eBags
992,13730095,13730095#eBags
993,14089728,14089728#eBags
994,14118610,14118610#eBags
995,14247824,14247824#eBags
996,14644598,14644598#eBags
997,14649989,14649989#eBags
998,14659980,14659980#eBags
999,14660043,14660043#eBags
1000,14664899,14664899#eBags
1001,14710183,14710183#eBags
1002,14710189,14710189#eBags
1003,14898771,14898771#eBags
1004,17805087,17805087#ivgStores
1005,14898802,14898802#eBags
1006,14898830,14898830#eBags
1007,14967491,14967491#eBags
1008,14967493,14967493#eBags
1009,14972569,14972569#eBags
1010,15040742,15040742#eBags
1011,15042328,15042328#eBags
1012,15120519,15120519#eBags
1013,15153953,15153953#eBags
1014,15522210,15522210#eBags
1015,15580563,15580563#eBags
1016,15580579,15580579#eBags
1017,15637095,15637095#eBags
1018,15637119,15637119#eBags
1019,15705846,15705846#eBags
1020,15751606,15751606#eBags
1021,15751628,15751628#eBags
1022,15751683,15751683#eBags
1023,15759868,15759868#eBags
1024,15767533,15767533#eBags
1025,15769588,15769588#eBags
1026,15841889,15841889#eBags
1027,15927023,15927023#eBags
1028,16225372,16225372#eBags
1029,16225374,16225374#eBags
1030,16225398,16225398#eBags
1031,16225425,16225425#eBags
1032,16225430,16225430#eBags
1033,16419682,16419682#eBags
1034,16453809,16453809#eBags
1035,16480775,16480775#eBags
1036,16480778,16480778#eBags
1037,16539457,16539457#eBags
1038,16561683,16561683#eBags
1039,16561887,16561887#eBags
1040,16636670,16636670#eBags
1041,16636675,16636675#eBags
1042,16641306,16641306#eBags
1043,16660672,16660672#eBags
1044,29874905,29874905#Perf-Moto
1045,29875054,29875054#Perf-Moto
1046,19667754,19667754#ivgStores
1047,16792216,16792216#eBags
1048,16794813,16794813#eBags
1049,16794825,16794825#eBags
1050,16794861,16794861#eBags
1051,16874958,16874958#eBags
1052,16874959,16874959#eBags
1053,16874981,16874981#eBags
1054,16918666,16918666#eBags
1055,16927125,16927125#eBags
1056,16927134,16927134#eBags
1057,16954411,16954411#eBags
1058,17129641,17129641#eBags
1059,17129696,17129696#eBags
1060,17134140,17134140#eBags
1061,17134141,17134141#eBags
1062,29880724,29880724#Perf-Moto
1063,17209469,17209469#eBags
1064,17211250,17211250#eBags
1065,17211252,17211252#eBags
1066,17211254,17211254#eBags
1067,17253665,17253665#eBags
1068,10196620,10196620#ivgStores
1069,17352818,17352818#eBags
1070,10363789,10363789#ivgStores
1071,10363853,10363853#ivgStores
1072,10988891,10988891#ivgStores
1073,11004278,11004278#ivgStores
1074,11032147,11032147#ivgStores
1075,11068310,11068310#ivgStores
1076,11068334,11068334#ivgStores
1077,17756888,17756888#eBags
1078,17756889,17756889#eBags
1079,11082427,11082427#ivgStores
1080,17756939,17756939#eBags
1081,17771277,17771277#eBags
1082,17811915,17811915#eBags
1083,11331662,11331662#ivgStores
1084,17811957,17811957#eBags
1085,17811960,17811960#eBags
1086,11962391,11962391#ivgStores
1087,11968795,11968795#ivgStores
1088,19236943,19236943#eBags
1089,19236958,19236958#eBags
1090,12184115,12184115#ivgStores
1091,12185006,12185006#ivgStores
1092,19272059,19272059#eBags
1093,12343509,12343509#ivgStores
1094,12350801,12350801#ivgStores
1095,19325545,19325545#eBags
1096,19325559,19325559#eBags
1097,19325561,19325561#eBags
1098,12537954,12537954#ivgStores
1099,13055918,13055918#ivgStores
1100,13056451,13056451#ivgStores
1101,13056471,13056471#ivgStores
1102,13056607,13056607#ivgStores
1103,13056614,13056614#ivgStores
1104,13056648,13056648#ivgStores
1105,13056862,13056862#ivgStores
1106,13056892,13056892#ivgStores
1107,19486768,19486768#eBags
1108,13056900,13056900#ivgStores
1109,13056917,13056917#ivgStores
1110,13056948,13056948#ivgStores
1111,13059771,13059771#ivgStores
1112,13070274,13070274#ivgStores
1113,13073351,13073351#ivgStores
1114,13073396,13073396#ivgStores
1115,19500511,19500511#eBags
1116,19519675,19519675#eBags
1117,13246910,13246910#ivgStores
1118,13246969,13246969#ivgStores
1119,19519714,19519714#eBags
1120,13952212,13952212#ivgStores
1121,19530781,19530781#eBags
1122,19530831,19530831#eBags
1123,19574563,19574563#eBags
1124,19581631,19581631#eBags
1125,19581756,19581756#eBags
1126,19592321,19592321#eBags
1127,19612483,19612483#eBags
1128,19612921,19612921#eBags
1129,19612973,19612973#eBags
1130,19613030,19613030#eBags
1131,19853731,19853731#eBags
1132,19853733,19853733#eBags
1133,10333396,10333396#eBags
1134,10339356,10339356#eBags
1135,10910124,10910124#eBags
1136,10988695,10988695#eBags
1137,11068310,11068310#eBags
1138,11988062,11988062#eBags
1139,11988075,11988075#eBags
1140,14235463,14235463#ivgStores
1141,12174308,12174308#eBags
1142,12179420,12179420#eBags
1143,12180054,12180054#eBags
1144,12180067,12180067#eBags
1145,12180072,12180072#eBags
1146,12181111,12181111#eBags
1147,12181113,12181113#eBags
1148,12181621,12181621#eBags
1149,12181720,12181720#eBags
1150,12181752,12181752#eBags
1151,12181792,12181792#eBags
1152,12182301,12182301#eBags
1153,12183410,12183410#eBags
1154,12184532,12184532#eBags
1155,12184885,12184885#eBags
1156,14872668,14872668#ivgStores
1157,12186008,12186008#eBags
1158,12186016,12186016#eBags
1159,12186213,12186213#eBags
1160,12186216,12186216#eBags
1161,12186256,12186256#eBags
1162,12186333,12186333#eBags
1163,12186754,12186754#eBags
1164,14916385,14916385#ivgStores
1165,12187706,12187706#eBags
1166,12187737,12187737#eBags
1167,12187846,12187846#eBags
1168,12329952,12329952#eBags
1169,12342247,12342247#eBags
1170,14928630,14928630#ivgStores
1171,14931681,14931681#ivgStores
1172,14962343,14962343#ivgStores
1173,14972033,14972033#ivgStores
1174,14978581,14978581#ivgStores
1175,12360020,12360020#eBags
1176,12361489,12361489#eBags
1177,15064046,15064046#ivgStores
1178,12426010,12426010#eBags
1179,15114890,15114890#ivgStores
1180,12427222,12427222#eBags
1181,12427272,12427272#eBags
1182,15161645,15161645#ivgStores
1183,15161758,15161758#ivgStores
1184,12427806,12427806#eBags
1185,15200082,15200082#ivgStores
1186,15229377,15229377#ivgStores
1187,42891393,42891393#Babyhaven
1188,12565863,12565863#eBags
1189,15562610,15562610#ivgStores
1190,13219501,13219501#eBags
1191,13219549,13219549#eBags
1192,13219569,13219569#eBags
1193,13246423,13246423#eBags
1194,15602655,15602655#ivgStores
1195,13376605,13376605#eBags
1196,13378601,13378601#eBags
1197,15676862,15676862#ivgStores
1198,13730099,13730099#eBags
1199,13812842,13812842#eBags
1200,15734462,15734462#ivgStores
1201,13994819,13994819#eBags
1202,14271759,14271759#eBags
1203,14311166,14311166#eBags
1204,15826516,15826516#ivgStores
1205,14562863,14562863#eBags
1206,14568368,14568368#eBags
1207,14574796,14574796#eBags
1208,14644593,14644593#eBags
1209,14650012,14650012#eBags
1210,15907788,15907788#ivgStores
1211,14662409,14662409#eBags
1212,14664924,14664924#eBags
1213,14664941,14664941#eBags
1214,14664943,14664943#eBags
1215,14698016,14698016#eBags
1216,14710282,14710282#eBags
1217,14972528,14972528#eBags
1218,15042361,15042361#eBags
1219,15042376,15042376#eBags
1220,15120520,15120520#eBags
1221,15120523,15120523#eBags
1222,15172510,15172510#eBags
1223,16419724,16419724#ivgStores
1224,15268311,15268311#eBags
1225,15268313,15268313#eBags
1226,15525072,15525072#eBags
1227,15525087,15525087#eBags
1228,15525115,15525115#eBags
1229,15580617,15580617#eBags
1230,15637075,15637075#eBags
1231,15657736,15657736#eBags
1232,15657737,15657737#eBags
1233,15705842,15705842#eBags
1234,15706028,15706028#eBags
1235,15722384,15722384#eBags
1236,15722420,15722420#eBags
1237,15723203,15723203#eBags
1238,15734202,15734202#eBags
1239,15751619,15751619#eBags
1240,15751629,15751629#eBags
1241,16539623,16539623#ivgStores
1242,16225366,16225366#eBags
1243,16225375,16225375#eBags
1244,16225408,16225408#eBags
1245,16225410,16225410#eBags
1246,16225418,16225418#eBags
1247,16332630,16332630#eBags
1248,16332631,16332631#eBags
1249,16453808,16453808#eBags
1250,16783724,16783724#ivgStores
1251,16503279,16503279#eBags
1252,42890956,42890956#Babyhaven
1253,16829808,16829808#ivgStores
1254,16532574,16532574#eBags
1255,16541539,16541539#eBags
1256,16561668,16561668#eBags
1257,16561677,16561677#eBags
1258,16904406,16904406#ivgStores
1259,16561898,16561898#eBags
1260,16561925,16561925#eBags
1261,16561926,16561926#eBags
1262,16565525,16565525#eBags
1263,16596703,16596703#eBags
1264,16946449,16946449#ivgStores
1265,16648663,16648663#eBags
1266,16651239,16651239#eBags
1267,16660692,16660692#eBags
1268,29984712,29984712#Perf-Moto
1269,16660806,16660806#eBags
1270,16679667,16679667#eBags
1271,16794807,16794807#eBags
1272,16794817,16794817#eBags
1273,16794847,16794847#eBags
1274,16794879,16794879#eBags
1275,16794880,16794880#eBags
1276,16873738,16873738#eBags
1277,16874965,16874965#eBags
1278,16879240,16879240#eBags
1279,16954400,16954400#eBags
1280,17126138,17126138#ivgStores
1281,17167137,17167137#ivgStores
1282,17134114,17134114#eBags
1283,17182016,17182016#eBags
1284,17211173,17211173#eBags
1285,17212352,17212352#eBags
1286,17253297,17253297#eBags
1287,17253663,17253663#eBags
1288,17219001,17219001#ivgStores
1289,17219047,17219047#ivgStores
1290,17277032,17277032#eBags
1291,17350672,17350672#eBags
1292,17350675,17350675#eBags
1293,17350687,17350687#eBags
1294,17350688,17350688#eBags
1295,17395939,17395939#eBags
1296,17395970,17395970#eBags
1297,17395972,17395972#eBags
1298,17396001,17396001#eBags
1299,17336106,17336106#ivgStores
1300,17510978,17510978#eBags
1301,17617091,17617091#eBags
1302,29988085,29988085#Perf-Moto
1303,17756883,17756883#eBags
1304,17787039,17787039#eBags
1305,29988377,29988377#Perf-Moto
1306,17811928,17811928#eBags
1307,17376938,17376938#ivgStores
1308,19325538,19325538#eBags
1309,19325557,19325557#eBags
1310,19329743,19329743#eBags
1311,19417885,19417885#eBags
1312,19417903,19417903#eBags
1313,19417936,19417936#eBags
1314,19480524,19480524#eBags
1315,19500446,19500446#eBags
1316,17448755,17448755#ivgStores
1317,19502575,19502575#eBags
1318,19519657,19519657#eBags
1319,19519698,19519698#eBags
1320,19528973,19528973#eBags
1321,19530785,19530785#eBags
1322,19581634,19581634#eBags
1323,19581637,19581637#eBags
1324,19612932,19612932#eBags
1325,19612938,19612938#eBags
1326,19613029,19613029#eBags
1327,19691394,19691394#eBags
1328,19853730,19853730#eBags
1329,19858302,19858302#eBags
1330,10073802,10073802#eBags
1331,10333411,10333411#eBags
1332,10843036,10843036#eBags
1333,10910123,10910123#eBags
1334,10988700,10988700#eBags
1335,11068320,11068320#eBags
1336,11997511,11997511#eBags
1337,12086230,12086230#eBags
1338,12179591,12179591#eBags
1339,12179717,12179717#eBags
1340,12179756,12179756#eBags
1341,12180031,12180031#eBags
1342,12180834,12180834#eBags
1343,12180880,12180880#eBags
1344,12181221,12181221#eBags
1345,12181692,12181692#eBags
1346,12181696,12181696#eBags
1347,12181701,12181701#eBags
1348,12181703,12181703#eBags
1349,12181708,12181708#eBags
1350,12181996,12181996#eBags
1351,12182161,12182161#eBags
1352,12182306,12182306#eBags
1353,12183228,12183228#eBags
1354,12183377,12183377#eBags
1355,12183399,12183399#eBags
1356,12183673,12183673#eBags
1357,12183900,12183900#eBags
1358,12184212,12184212#eBags
1359,12184896,12184896#eBags
1360,12185279,12185279#eBags
1361,12185433,12185433#eBags
1362,12185729,12185729#eBags
1363,12185798,12185798#eBags
1364,12186252,12186252#eBags
1365,12186269,12186269#eBags
1366,12186516,12186516#eBags
1367,12186753,12186753#eBags
1368,29996428,29996428#Perf-Moto
1369,29996526,29996526#Perf-Moto
1370,12187448,12187448#eBags
1371,12187844,12187844#eBags
1372,12327897,12327897#eBags
1373,12342248,12342248#eBags
1374,12343014,12343014#eBags
1375,12359948,12359948#eBags
1376,12380450,12380450#eBags
1377,19351653,19351653#ivgStores
1378,19410148,19410148#ivgStores
1379,12426223,12426223#eBags
1380,12426633,12426633#eBags
1381,12427221,12427221#eBags
1382,12427452,12427452#eBags
1383,12427517,12427517#eBags
1384,12427657,12427657#eBags
1385,12427924,12427924#eBags
1386,19612469,19612469#ivgStores
1387,29197062,29197062#Perf-Moto
1388,12548338,12548338#eBags
1389,13252768,13252768#eBags
1390,13252777,13252777#eBags
1391,13376644,13376644#eBags
1392,14118874,14118874#eBags
1393,14247832,14247832#eBags
1394,14262374,14262374#eBags
1395,10056404,10056404#ivgStores
1396,10247594,10247594#ivgStores
1397,10284364,10284364#ivgStores
1398,10298523,10298523#ivgStores
1399,14528655,14528655#eBags
1400,10298540,10298540#ivgStores
1401,14574786,14574786#eBags
1402,14574805,14574805#eBags
1403,10603636,10603636#ivgStores
1404,10714726,10714726#ivgStores
1405,14664947,14664947#eBags
1406,14698029,14698029#eBags
1407,14698063,14698063#eBags
1408,10778903,10778903#ivgStores
1409,14898742,14898742#eBags
1410,15040748,15040748#eBags
1411,15040755,15040755#eBags
1412,15040766,15040766#eBags
1413,15042375,15042375#eBags
1414,15042758,15042758#eBags
1415,15063004,15063004#eBags
1416,11002011,11002011#ivgStores
1417,11068306,11068306#ivgStores
1418,11331666,11331666#ivgStores
1419,15524240,15524240#eBags
1420,15525116,15525116#eBags
1421,15541766,15541766#eBags
1422,11968798,11968798#ivgStores
1423,15552648,15552648#eBags
1424,11968854,11968854#ivgStores
1425,11968886,11968886#ivgStores
1426,12168875,12168875#ivgStores
1427,15580625,15580625#eBags
1428,12184883,12184883#ivgStores
1429,12321688,12321688#ivgStores
1430,15705833,15705833#eBags
1431,15705841,15705841#eBags
1432,29827372,29827372#Perf-Moto
1433,15716948,15716948#eBags
1434,15739183,15739183#eBags
1435,15751646,15751646#eBags
1436,15758868,15758868#eBags
1437,15779555,15779555#eBags
1438,13055909,13055909#ivgStores
1439,16225404,16225404#eBags
1440,13055923,13055923#ivgStores
1441,13056437,13056437#ivgStores
1442,16332633,16332633#eBags
1443,13056480,13056480#ivgStores
1444,13056495,13056495#ivgStores
1445,16480770,16480770#eBags
1446,13056960,13056960#ivgStores
1447,16489759,16489759#eBags
1448,16489779,16489779#eBags
1449,16503292,16503292#eBags
1450,16503316,16503316#eBags
1451,13073643,13073643#ivgStores
1452,16523327,16523327#eBags
1453,13081448,13081448#ivgStores
1454,16539485,16539485#eBags
1455,16540681,16540681#eBags
1456,16541375,16541375#eBags
1457,13081543,13081543#ivgStores
1458,13081553,13081553#ivgStores
1459,29828843,29828843#Perf-Moto
1460,16565641,16565641#eBags
1461,16660693,16660693#eBags
1462,13437438,13437438#ivgStores
1463,16660717,16660717#eBags
1464,16660739,16660739#eBags
1465,16660777,16660777#eBags
1466,16660785,16660785#eBags
1467,29829999,29829999#Perf-Moto
1468,16794827,16794827#eBags
1469,16794830,16794830#eBags
1470,16794835,16794835#eBags
1471,16794849,16794849#eBags
1472,16794868,16794868#eBags
1473,16814185,16814185#eBags
1474,16873979,16873979#eBags
1475,16874964,16874964#eBags
1476,16904139,16904139#eBags
1477,16904141,16904141#eBags
1478,16914015,16914015#eBags
1479,16946437,16946437#eBags
1480,17032502,17032502#eBags
1481,17129620,17129620#eBags
1482,17133394,17133394#eBags
1483,17211232,17211232#eBags
1484,17211244,17211244#eBags
1485,17277021,17277021#eBags
1486,17277038,17277038#eBags
1487,17395966,17395966#eBags
1488,17510957,17510957#eBags
1489,17756893,17756893#eBags
1490,17787031,17787031#eBags
1491,17811914,17811914#eBags
1492,17811922,17811922#eBags
1493,17811963,17811963#eBags
1494,14860155,14860155#ivgStores
1495,14872623,14872623#ivgStores
1496,14872630,14872630#ivgStores
1497,19316077,19316077#eBags
1498,19316102,19316102#eBags
1499,19325542,19325542#eBags
1500,19325544,19325544#eBags
1501,19329781,19329781#eBags
1502,19339035,19339035#eBags
1503,19400592,19400592#eBags
1504,19480531,19480531#eBags
1505,19486278,19486278#eBags
1506,19486714,19486714#eBags
1507,19497943,19497943#eBags
1508,19500455,19500455#eBags
1509,14916422,14916422#ivgStores
1510,19500514,19500514#eBags
1511,19502610,19502610#eBags
1512,19515822,19515822#eBags
1513,14916704,14916704#ivgStores
1514,19519664,19519664#eBags
1515,19519743,19519743#eBags
1516,14922526,14922526#ivgStores
1517,14922542,14922542#ivgStores
1518,14927363,14927363#ivgStores
1519,14928440,14928440#ivgStores
1520,19534641,19534641#eBags
1521,19534645,19534645#eBags
1522,14929284,14929284#ivgStores
1523,19581632,19581632#eBags
1524,19581743,19581743#eBags
1525,19612939,19612939#eBags
1526,19613022,19613022#eBags
1527,19691454,19691454#eBags
1528,14967649,14967649#ivgStores
1529,14977478,14977478#ivgStores
1530,19854258,19854258#eBags
1531,10073814,10073814#eBags
1532,10226533,10226533#eBags
1533,10263817,10263817#eBags
1534,10333839,10333839#eBags
1535,10910127,10910127#eBags
1536,10984083,10984083#eBags
1537,11050013,11050013#eBags
1538,11068306,11068306#eBags
1539,11084237,11084237#eBags
1540,11084242,11084242#eBags
1541,11988054,11988054#eBags
1542,11988069,11988069#eBags
1543,15074564,15074564#ivgStores
1544,12179984,12179984#eBags
1545,29841653,29841653#Perf-Moto
1546,15384489,15384489#ivgStores
