@info
{
    "table":{
        "name":"candset",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"wgec_el_30k",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"A.id",
                "type":"TEXT"
            },
            {
                "name":"B.id",
                "type":"TEXT"
            }
        ]
    }
}

@data
pairID:INTEGER,A.id:TEXT,B.id:TEXT
11073,10363837,10363837#Circuit City
11074,10363852,10363852#Circuit City
11075,10554560,10554560#Circuit City
11076,532343,532343#Walmart.com
11077,10603540,10603540#Circuit City
11078,10629572,10629572#Circuit City
11079,10714786,10714786#Circuit City
11080,10737586,10737586#Circuit City
11081,10755891,10755891#Circuit City
11082,10760275,10760275#Circuit City
11083,10774554,10774554#Circuit City
11084,10779477,10779477#Circuit City
11085,10782384,10782384#Circuit City
11086,10884490,10884490#Circuit City
11087,10929822,10929822#Circuit City
11088,10929829,10929829#Circuit City
11089,10980688,10980688#Circuit City
11090,24671732,24671732#Music123
11091,24671795,24671795#Music123
11092,10981894,10981894#Circuit City
11093,10981897,10981897#Circuit City
11094,10981900,10981900#Circuit City
11095,10982751,10982751#Circuit City
11096,10988700,10988700#Circuit City
11097,24671906,24671906#Music123
11098,10988702,10988702#Circuit City
11099,24671935,24671935#Music123
11100,11015293,11015293#Circuit City
11101,11017032,11017032#Circuit City
11102,11017093,11017093#Circuit City
11103,11031730,11031730#Circuit City
11104,11039681,11039681#Circuit City
11105,11060743,11060743#Circuit City
11106,11060822,11060822#Circuit City
11107,11064511,11064511#Circuit City
11108,11073637,11073637#Circuit City
11109,11099887,11099887#Circuit City
11110,11260407,11260407#Circuit City
11111,11319366,11319366#Circuit City
11112,11331638,11331638#Circuit City
11113,11962097,11962097#Circuit City
11114,11968796,11968796#Circuit City
11115,11988337,11988337#Circuit City
11116,12081294,12081294#Circuit City
11117,12081378,12081378#Circuit City
11118,12081384,12081384#Circuit City
11119,12081387,12081387#Circuit City
11120,12081457,12081457#Circuit City
11121,12183193,12183193#Circuit City
11122,12321730,12321730#Circuit City
11123,12321734,12321734#Circuit City
11124,12457440,12457440#Circuit City
11125,12518816,12518816#Circuit City
11126,12538154,12538154#Circuit City
11127,12538156,12538156#Circuit City
11128,12575361,12575361#Circuit City
11129,13021093,13021093#Circuit City
11130,13044333,13044333#Circuit City
11131,13044369,13044369#Circuit City
11132,13044623,13044623#Circuit City
11133,13045874,13045874#Circuit City
11134,13055916,13055916#Circuit City
11135,13056063,13056063#Circuit City
11136,13056131,13056131#Circuit City
11137,13056138,13056138#Circuit City
11138,24679744,24679744#Music123
11139,13056140,13056140#Circuit City
11140,13056147,13056147#Circuit City
11141,13056398,13056398#Circuit City
11142,13056601,13056601#Circuit City
11143,13056606,13056606#Circuit City
11144,13056610,13056610#Circuit City
11145,13056641,13056641#Circuit City
11146,13056895,13056895#Circuit City
11147,13056920,13056920#Circuit City
11148,13056951,13056951#Circuit City
11149,13070267,13070267#Circuit City
11150,13071752,13071752#Circuit City
11151,13071776,13071776#Circuit City
11152,13073232,13073232#Circuit City
11153,13073253,13073253#Circuit City
11154,13073265,13073265#Circuit City
11155,13073393,13073393#Circuit City
11156,13074698,13074698#Circuit City
11157,13074859,13074859#Circuit City
11158,13075188,13075188#Circuit City
11159,13077157,13077157#Circuit City
11160,13077488,13077488#Circuit City
11161,13077910,13077910#Circuit City
11162,13077968,13077968#Circuit City
11163,13077998,13077998#Circuit City
11164,13078032,13078032#Circuit City
11165,13078063,13078063#Circuit City
11166,13078071,13078071#Circuit City
11167,13078086,13078086#Circuit City
11168,13078088,13078088#Circuit City
11169,13081309,13081309#Circuit City
11170,13081466,13081466#Circuit City
11171,13081504,13081504#Circuit City
11172,13081524,13081524#Circuit City
11173,13081702,13081702#Circuit City
11174,13212906,13212906#Circuit City
11175,13212908,13212908#Circuit City
11176,13212926,13212926#Circuit City
11177,13212930,13212930#Circuit City
11178,13214020,13214020#Circuit City
11179,13214059,13214059#Circuit City
11180,13214068,13214068#Circuit City
11181,13214117,13214117#Circuit City
11182,13214167,13214167#Circuit City
11183,13214171,13214171#Circuit City
11184,13214178,13214178#Circuit City
11185,13214812,13214812#Circuit City
11186,13214994,13214994#Circuit City
11187,13215007,13215007#Circuit City
11188,13215020,13215020#Circuit City
11189,13215202,13215202#Circuit City
11190,13215234,13215234#Circuit City
11191,13215741,13215741#Circuit City
11192,13216065,13216065#Circuit City
11193,24802199,24802199#Music123
11194,13216275,13216275#Circuit City
11195,13216290,13216290#Circuit City
11196,13216296,13216296#Circuit City
11197,13216307,13216307#Circuit City
11198,13216323,13216323#Circuit City
11199,13216348,13216348#Circuit City
11200,551762,551762#Walmart.com
11201,13216357,13216357#Circuit City
11202,13219876,13219876#Circuit City
11203,13224598,13224598#Circuit City
11204,13224599,13224599#Circuit City
11205,13246954,13246954#Circuit City
11206,13246968,13246968#Circuit City
11207,13247164,13247164#Circuit City
11208,13259468,13259468#Circuit City
11209,13376645,13376645#Circuit City
11210,557513,557513#Walmart.com
11211,13803028,13803028#Circuit City
11212,13803049,13803049#Circuit City
11213,13812564,13812564#Circuit City
11214,13908940,13908940#Circuit City
11215,13920315,13920315#Circuit City
11216,13994812,13994812#Circuit City
11217,14006103,14006103#Circuit City
11218,14151197,14151197#Circuit City
11219,14151218,14151218#Circuit City
11220,14234919,14234919#Circuit City
11221,14235504,14235504#Circuit City
11222,14235516,14235516#Circuit City
11223,14235522,14235522#Circuit City
11224,14262355,14262355#Circuit City
11225,14271746,14271746#Circuit City
11226,14335672,14335672#Circuit City
11227,14506020,14506020#Circuit City
11228,14644450,14644450#Circuit City
11229,14650215,14650215#Circuit City
11230,14660164,14660164#Circuit City
11231,14667109,14667109#Circuit City
11232,14860152,14860152#Circuit City
11233,14860181,14860181#Circuit City
11234,14860217,14860217#Circuit City
11235,582048,582048#Walmart.com
11236,14879068,14879068#Circuit City
11237,24843362,24843362#Music123
11238,24848032,24848032#Music123
11239,597503,597503#Walmart.com
11240,24957726,24957726#Music123
11241,600448,600448#Walmart.com
11242,14915526,14915526#Circuit City
11243,14915827,14915827#Circuit City
11244,14915870,14915870#Circuit City
11245,14915902,14915902#Circuit City
11246,25833470,25833470#Music123
11247,14916205,14916205#Circuit City
11248,14916482,14916482#Circuit City
11249,25833769,25833769#Music123
11250,14922534,14922534#Circuit City
11251,14922537,14922537#Circuit City
11252,14928046,14928046#Circuit City
11253,14962346,14962346#Circuit City
11254,14972023,14972023#Circuit City
11255,14972052,14972052#Circuit City
11256,14972597,14972597#Circuit City
11257,14978746,14978746#Circuit City
11258,624813,624813#Walmart.com
11259,627469,627469#Walmart.com
11260,628492,628492#Walmart.com
11261,15079084,15079084#Circuit City
11262,15105309,15105309#Circuit City
11263,15111285,15111285#Circuit City
11264,633056,633056#Walmart.com
11265,15140533,15140533#Circuit City
11266,15160552,15160552#Circuit City
11267,15172399,15172399#Circuit City
11268,15172439,15172439#Circuit City
11269,15172567,15172567#Circuit City
11270,15172633,15172633#Circuit City
11271,15188179,15188179#Circuit City
11272,15188197,15188197#Circuit City
11273,15229310,15229310#Circuit City
11274,15268453,15268453#Circuit City
11275,15406475,15406475#Circuit City
11276,25836058,25836058#Music123
11277,15413258,15413258#Circuit City
11278,15413282,15413282#Circuit City
11279,15523578,15523578#Circuit City
11280,15523672,15523672#Circuit City
11281,15523798,15523798#Circuit City
11282,15539698,15539698#Circuit City
11283,15611396,15611396#Circuit City
11284,15627283,15627283#Circuit City
11285,15657857,15657857#Circuit City
11286,15657907,15657907#Circuit City
11287,25837125,25837125#Music123
11288,25837200,25837200#Music123
11289,25837660,25837660#Music123
11290,645252,645252#Walmart.com
11291,15701610,15701610#Circuit City
11292,15701618,15701618#Circuit City
11293,15735279,15735279#Circuit City
11294,15735284,15735284#Circuit City
11295,37226956,37226956#Perf-Moto
11296,15764131,15764131#Circuit City
11297,15773536,15773536#Circuit City
11298,25838058,25838058#Music123
11299,25838078,25838078#Music123
11300,37227172,37227172#Perf-Moto
11301,15819293,15819293#Circuit City
11302,15860307,15860307#Circuit City
11303,15860545,15860545#Circuit City
11304,15862718,15862718#Circuit City
11305,15908198,15908198#Circuit City
11306,15916138,15916138#Circuit City
11307,15935517,15935517#Circuit City
11308,15939601,15939601#Circuit City
11309,15939611,15939611#Circuit City
11310,25838620,25838620#Music123
11311,653467,653467#Walmart.com
11312,15939931,15939931#Circuit City
11313,15994001,15994001#Circuit City
11314,16224591,16224591#Circuit City
11315,16332626,16332626#Circuit City
11316,25841654,25841654#Music123
11317,37229730,37229730#Perf-Moto
11318,37229793,37229793#Perf-Moto
11319,37230017,37230017#Perf-Moto
11320,25844023,25844023#Music123
11321,37230862,37230862#Perf-Moto
11322,25844631,25844631#Music123
11323,16419360,16419360#Circuit City
11324,16419722,16419722#Circuit City
11325,37230963,37230963#Perf-Moto
11326,16422820,16422820#Circuit City
11327,16451552,16451552#Circuit City
11328,16480707,16480707#Circuit City
11329,16480788,16480788#Circuit City
11330,37231140,37231140#Perf-Moto
11331,16480795,16480795#Circuit City
11332,16480818,16480818#Circuit City
11333,16489771,16489771#Circuit City
11334,16531376,16531376#Circuit City
11335,16531391,16531391#Circuit City
11336,16539623,16539623#Circuit City
11337,26842247,26842247#Music123
11338,16541369,16541369#Circuit City
11339,16553067,16553067#Circuit City
11340,16553103,16553103#Circuit City
11341,16560880,16560880#Circuit City
11342,16561012,16561012#Circuit City
11343,16606730,16606730#Circuit City
11344,16606758,16606758#Circuit City
11345,16617563,16617563#Circuit City
11346,16621356,16621356#Circuit City
11347,16636629,16636629#Circuit City
11348,16784140,16784140#Circuit City
11349,16793193,16793193#Circuit City
11350,16795303,16795303#Circuit City
11351,16927147,16927147#Circuit City
11352,16932140,16932140#Circuit City
11353,16954442,16954442#Circuit City
11354,16954522,16954522#Circuit City
11355,17011350,17011350#Circuit City
11356,17012006,17012006#Circuit City
11357,17018373,17018373#Circuit City
11358,17032577,17032577#Circuit City
11359,17129032,17129032#Circuit City
11360,17133241,17133241#Circuit City
11361,17133247,17133247#Circuit City
11362,17133251,17133251#Circuit City
11363,17150971,17150971#Circuit City
11364,17165079,17165079#Circuit City
11365,17188976,17188976#Circuit City
11366,17201152,17201152#Circuit City
11367,27585973,27585973#Music123
11368,17208307,17208307#Circuit City
11369,17217004,17217004#Circuit City
11370,17218552,17218552#Circuit City
11371,17218873,17218873#Circuit City
11372,17219001,17219001#Circuit City
11373,17219046,17219046#Circuit City
11374,17292453,17292453#Circuit City
11375,17324134,17324134#Circuit City
11376,17354299,17354299#Circuit City
11377,17480425,17480425#Circuit City
11378,17654707,17654707#Circuit City
11379,17693191,17693191#Circuit City
11380,689770,689770#Walmart.com
11381,17765294,17765294#Circuit City
11382,17771278,17771278#Circuit City
11383,17782667,17782667#Circuit City
11384,17786736,17786736#Circuit City
11385,19212554,19212554#Circuit City
11386,19237096,19237096#Circuit City
11387,19238146,19238146#Circuit City
11388,19284040,19284040#Circuit City
11389,19311040,19311040#Circuit City
11390,27946801,27946801#Music123
11391,27946846,27946846#Music123
11392,37878928,37878928#Perf-Moto
11393,719358,719358#Walmart.com
11394,27948301,27948301#Music123
11395,719963,719963#Walmart.com
11396,27948651,27948651#Music123
11397,19394042,19394042#Circuit City
11398,19409959,19409959#Circuit City
11399,19410156,19410156#Circuit City
11400,19415358,19415358#Circuit City
11401,19415409,19415409#Circuit City
11402,19415433,19415433#Circuit City
11403,19486091,19486091#Circuit City
11404,19486159,19486159#Circuit City
11405,19500984,19500984#Circuit City
11406,19534642,19534642#Circuit City
11407,27949306,27949306#Music123
11408,19592360,19592360#Circuit City
11409,27949474,27949474#Music123
11410,19674537,19674537#Circuit City
11411,30000068,30000068#Perf-Moto
11412,19691654,19691654#Circuit City
11413,19756196,19756196#Circuit City
11414,19890680,19890680#Circuit City
11415,19897280,19897280#Circuit City
11416,10056408,10056408#Circuit City
11417,10074001,10074001#Circuit City
11418,10135715,10135715#Circuit City
11419,10197623,10197623#Circuit City
11420,10205431,10205431#Circuit City
11421,10242688,10242688#Circuit City
11422,10242693,10242693#Circuit City
11423,10248028,10248028#Circuit City
11424,10263996,10263996#Circuit City
11425,743406,743406#Walmart.com
11426,10264012,10264012#Circuit City
11427,10264247,10264247#Circuit City
11428,10333835,10333835#Circuit City
11429,10542285,10542285#Circuit City
11430,10629566,10629566#Circuit City
11431,10714783,10714783#Circuit City
11432,28094202,28094202#Music123
11433,10755880,10755880#Circuit City
11434,10755890,10755890#Circuit City
11435,10760234,10760234#Circuit City
11436,10778994,10778994#Circuit City
11437,10927967,10927967#Circuit City
11438,10928644,10928644#Circuit City
11439,10929514,10929514#Circuit City
11440,10975707,10975707#Circuit City
11441,10983254,10983254#Circuit City
11442,10993521,10993521#Circuit City
11443,11030546,11030546#Circuit City
11444,11039609,11039609#Circuit City
11445,11073155,11073155#Circuit City
11446,11084715,11084715#Circuit City
11447,11099890,11099890#Circuit City
11448,11319439,11319439#Circuit City
11449,11331639,11331639#Circuit City
11450,11331683,11331683#Circuit City
11451,11331687,11331687#Circuit City
11452,11962149,11962149#Circuit City
11453,11974002,11974002#Circuit City
11454,11993267,11993267#Circuit City
11455,12016344,12016344#Circuit City
11456,12016352,12016352#Circuit City
11457,12081559,12081559#Circuit City
11458,12179767,12179767#Circuit City
11459,12321691,12321691#Circuit City
11460,12321743,12321743#Circuit City
11461,12321849,12321849#Circuit City
11462,12343826,12343826#Circuit City
11463,12457254,12457254#Circuit City
11464,12569402,12569402#Circuit City
11465,13021177,13021177#Circuit City
11466,13044338,13044338#Circuit City
11467,13045875,13045875#Circuit City
11468,13055917,13055917#Circuit City
11469,13055918,13055918#Circuit City
11470,13056132,13056132#Circuit City
11471,13056434,13056434#Circuit City
11472,13056500,13056500#Circuit City
11473,13056529,13056529#Circuit City
11474,13056627,13056627#Circuit City
11475,13056648,13056648#Circuit City
11476,13056658,13056658#Circuit City
11477,13056791,13056791#Circuit City
11478,13056845,13056845#Circuit City
11479,13056885,13056885#Circuit City
11480,13056888,13056888#Circuit City
11481,13056936,13056936#Circuit City
11482,13056966,13056966#Circuit City
11483,24093816,24093816#Music123
11484,13073247,13073247#Circuit City
11485,13073375,13073375#Circuit City
11486,13075167,13075167#Circuit City
11487,13077487,13077487#Circuit City
11488,13077966,13077966#Circuit City
11489,13077974,13077974#Circuit City
11490,13077975,13077975#Circuit City
11491,13078016,13078016#Circuit City
11492,13078051,13078051#Circuit City
11493,13078059,13078059#Circuit City
11494,13078061,13078061#Circuit City
11495,13078075,13078075#Circuit City
11496,24191166,24191166#Music123
11497,13078114,13078114#Circuit City
11498,13081470,13081470#Circuit City
11499,13081766,13081766#Circuit City
11500,13212843,13212843#Circuit City
11501,13212942,13212942#Circuit City
11502,24191329,24191329#Music123
11503,13213845,13213845#Circuit City
11504,13213996,13213996#Circuit City
11505,13214057,13214057#Circuit City
11506,13214492,13214492#Circuit City
11507,13214647,13214647#Circuit City
11508,13214755,13214755#Circuit City
11509,13214783,13214783#Circuit City
11510,13214805,13214805#Circuit City
11511,13215009,13215009#Circuit City
11512,13215178,13215178#Circuit City
11513,13215223,13215223#Circuit City
11514,13215230,13215230#Circuit City
11515,13215513,13215513#Circuit City
11516,13215650,13215650#Circuit City
11517,777475,777475#Walmart.com
11518,13215733,13215733#Circuit City
11519,13215744,13215744#Circuit City
11520,13215775,13215775#Circuit City
11521,13215829,13215829#Circuit City
11522,13215845,13215845#Circuit City
11523,13216302,13216302#Circuit City
11524,13216324,13216324#Circuit City
11525,13216350,13216350#Circuit City
11526,13219517,13219517#Circuit City
11527,13219902,13219902#Circuit City
11528,13241375,13241375#Circuit City
11529,13246982,13246982#Circuit City
11530,13259120,13259120#Circuit City
11531,13952212,13952212#Circuit City
11532,14235526,14235526#Circuit City
11533,14262053,14262053#Circuit City
11534,14291559,14291559#Circuit City
11535,14294972,14294972#Circuit City
11536,14554650,14554650#Circuit City
11537,24194068,24194068#Music123
11538,14658418,14658418#Circuit City
11539,14658981,14658981#Circuit City
11540,14663187,14663187#Circuit City
11541,14860263,14860263#Circuit City
11542,14903852,14903852#Circuit City
11543,797082,797082#Walmart.com
11544,24213356,24213356#Music123
11545,24213389,24213389#Music123
11546,24213405,24213405#Music123
11547,14915753,14915753#Circuit City
11548,24213569,24213569#Music123
11549,14916131,14916131#Circuit City
11550,14916132,14916132#Circuit City
11551,14916203,14916203#Circuit City
11552,14916431,14916431#Circuit City
11553,14922777,14922777#Circuit City
11554,14927349,14927349#Circuit City
11555,14927493,14927493#Circuit City
11556,14928446,14928446#Circuit City
11557,2470642,2470642#Shoplet
11558,2585638,2585638#Shoplet
11559,3910290,3910290#Shoplet
11560,4216946,4216946#Shoplet
11561,4244398,4244398#Shoplet
11562,4694703,4694703#Shoplet
11563,5799657,5799657#Shoplet
11564,5924819,5924819#Shoplet
11565,14931493,14931493#Circuit City
11566,8830093,8830093#Shoplet
11567,9875792,9875792#Shoplet
11568,9893706,9893706#Shoplet
11569,9893714,9893714#Shoplet
11570,1234893,1234893#Shoplet
11571,14968092,14968092#Circuit City
11572,2160472,2160472#Shoplet
11573,14978742,14978742#Circuit City
11574,3059753,3059753#Shoplet
11575,3630468,3630468#Shoplet
11576,3910267,3910267#Shoplet
11577,5469680,5469680#Shoplet
11578,5750847,5750847#Shoplet
11579,5750848,5750848#Shoplet
11580,15029107,15029107#Circuit City
11581,8223022,8223022#Shoplet
11582,15047793,15047793#Circuit City
11583,9135591,9135591#Shoplet
11584,2470128,2470128#Shoplet
11585,2470635,2470635#Shoplet
11586,2585647,2585647#Shoplet
11587,2685978,2685978#Shoplet
11588,3356836,3356836#Shoplet
11589,3576465,3576465#Shoplet
11590,3576485,3576485#Shoplet
11591,3619874,3619874#Shoplet
11592,4660735,4660735#Shoplet
11593,820116,820116#Walmart.com
11594,4858133,4858133#Shoplet
11595,5723429,5723429#Shoplet
11596,5750845,5750845#Shoplet
11597,15105357,15105357#Circuit City
11598,15111286,15111286#Circuit City
11599,8251590,8251590#Shoplet
11600,8304650,8304650#Shoplet
11601,9135602,9135602#Shoplet
11602,9189672,9189672#Shoplet
11603,9855069,9855069#Shoplet
11604,15172470,15172470#Circuit City
11605,15172641,15172641#Circuit City
11606,908067,908067#Shoplet
11607,15172681,15172681#Circuit City
11608,15172818,15172818#Circuit City
11609,15173185,15173185#Circuit City
11610,15229264,15229264#Circuit City
11611,15229309,15229309#Circuit City
11612,2445355,2445355#Shoplet
11613,2470649,2470649#Shoplet
11614,2685981,2685981#Shoplet
11615,15268228,15268228#Circuit City
11616,3576451,3576451#Shoplet
11617,3576505,3576505#Shoplet
11618,3619877,3619877#Shoplet
11619,3910265,3910265#Shoplet
11620,15406717,15406717#Circuit City
11621,4216929,4216929#Shoplet
11622,15413232,15413232#Circuit City
11623,4216948,4216948#Shoplet
11624,15413265,15413265#Circuit City
11625,4217000,4217000#Shoplet
11626,15539725,15539725#Circuit City
11627,4922341,4922341#Shoplet
11628,5706833,5706833#Shoplet
11629,15579240,15579240#Circuit City
11630,826499,826499#Walmart.com
11631,7080510,7080510#Shoplet
11632,8111445,8111445#Shoplet
11633,8471082,8471082#Shoplet
11634,15657905,15657905#Circuit City
11635,1234884,1234884#Shoplet
11636,3202219,3202219#Shoplet
11637,3619865,3619865#Shoplet
11638,3619866,3619866#Shoplet
11639,3619871,3619871#Shoplet
11640,3619875,3619875#Shoplet
11641,3985006,3985006#Shoplet
11642,4660737,4660737#Shoplet
11643,4664464,4664464#Shoplet
11644,5799655,5799655#Shoplet
11645,15716947,15716947#Circuit City
11646,7964947,7964947#Shoplet
11647,15739049,15739049#Circuit City
11648,8198023,8198023#Shoplet
11649,8223019,8223019#Shoplet
11650,15779998,15779998#Circuit City
11651,8223021,8223021#Shoplet
11652,8245525,8245525#Shoplet
11653,8456506,8456506#Shoplet
11654,9203344,9203344#Shoplet
11655,9225253,9225253#Shoplet
11656,9225261,9225261#Shoplet
11657,15819298,15819298#Circuit City
11658,15862707,15862707#Circuit City
11659,15862708,15862708#Circuit City
11660,15862714,15862714#Circuit City
11661,1166872,1166872#Shoplet
11662,15862719,15862719#Circuit City
11663,1233522,1233522#Shoplet
11664,15862726,15862726#Circuit City
11665,2585629,2585629#Shoplet
11666,3356838,3356838#Shoplet
11667,15935473,15935473#Circuit City
11668,3576467,3576467#Shoplet
11669,3576469,3576469#Shoplet
11670,15935474,15935474#Circuit City
11671,3576470,3576470#Shoplet
11672,3576476,3576476#Shoplet
11673,15939609,15939609#Circuit City
11674,3619873,3619873#Shoplet
11675,4216949,4216949#Shoplet
11676,5272793,5272793#Shoplet
11677,5799656,5799656#Shoplet
11678,15993994,15993994#Circuit City
11679,15993999,15993999#Circuit City
11680,16332676,16332676#Circuit City
11681,9225260,9225260#Shoplet
11682,9722001,9722001#Shoplet
11683,1233521,1233521#Shoplet
11684,2585626,2585626#Shoplet
11685,3576474,3576474#Shoplet
11686,3576499,3576499#Shoplet
11687,5723581,5723581#Shoplet
11688,831199,831199#Walmart.com
11689,7696365,7696365#Shoplet
11690,8586821,8586821#Shoplet
11691,9135600,9135600#Shoplet
11692,9875831,9875831#Shoplet
11693,1218329,1218329#Shoplet
11694,1233526,1233526#Shoplet
11695,1680361,1680361#Shoplet
11696,2160471,2160471#Shoplet
11697,2470835,2470835#Shoplet
11698,2585648,2585648#Shoplet
11699,3576508,3576508#Shoplet
11700,5750841,5750841#Shoplet
11701,5750842,5750842#Shoplet
11702,5934005,5934005#Shoplet
11703,16353347,16353347#Circuit City
11704,7080511,7080511#Shoplet
11705,16386386,16386386#Circuit City
11706,8304652,8304652#Shoplet
11707,16419486,16419486#Circuit City
11708,16422789,16422789#Circuit City
11709,16439891,16439891#Circuit City
11710,16451761,16451761#Circuit City
11711,16451776,16451776#Circuit City
11712,874839,874839#Shoplet
11713,16480655,16480655#Circuit City
11714,16480705,16480705#Circuit City
11715,908065,908065#Shoplet
11716,1233529,1233529#Shoplet
11717,1233533,1233533#Shoplet
11718,1234888,1234888#Shoplet
11719,2160482,2160482#Shoplet
11720,2470834,2470834#Shoplet
11721,16503185,16503185#Circuit City
11722,3576510,3576510#Shoplet
11723,3756910,3756910#Shoplet
11724,4694705,4694705#Shoplet
11725,16517891,16517891#Circuit City
11726,16523432,16523432#Circuit City
11727,16531390,16531390#Circuit City
11728,5799659,5799659#Shoplet
11729,16551052,16551052#Circuit City
11730,16560830,16560830#Circuit City
11731,7080509,7080509#Shoplet
11732,8223017,8223017#Shoplet
11733,16565529,16565529#Circuit City
11734,16595159,16595159#Circuit City
11735,16595163,16595163#Circuit City
11736,16595203,16595203#Circuit City
11737,16596699,16596699#Circuit City
11738,16596892,16596892#Circuit City
11739,16606749,16606749#Circuit City
11740,1233535,1233535#Shoplet
11741,1234895,1234895#Shoplet
11742,2470838,2470838#Shoplet
11743,2585627,2585627#Shoplet
11744,3371536,3371536#Shoplet
11745,16621385,16621385#Circuit City
11746,3576445,3576445#Shoplet
11747,16636678,16636678#Circuit City
11748,3576472,3576472#Shoplet
11749,3576473,3576473#Shoplet
11750,16652546,16652546#Circuit City
11751,3576486,3576486#Shoplet
11752,16672381,16672381#Circuit City
11753,3576511,3576511#Shoplet
11754,16672403,16672403#Circuit City
11755,16767651,16767651#Circuit City
11756,3774637,3774637#Shoplet
11757,16767658,16767658#Circuit City
11758,3910300,3910300#Shoplet
11759,16767669,16767669#Circuit City
11760,4216952,4216952#Shoplet
11761,16814170,16814170#Circuit City
11762,16817727,16817727#Circuit City
11763,8223018,8223018#Shoplet
11764,9107453,9107453#Shoplet
11765,9225257,9225257#Shoplet
11766,9225259,9225259#Shoplet
11767,16906517,16906517#Circuit City
11768,1234896,1234896#Shoplet
11769,2470789,2470789#Shoplet
11770,2685980,2685980#Shoplet
11771,2685988,2685988#Shoplet
11772,16954408,16954408#Circuit City
11773,3371535,3371535#Shoplet
11774,17012391,17012391#Circuit City
11775,3576475,3576475#Shoplet
11776,3619881,3619881#Shoplet
11777,3861382,3861382#Shoplet
11778,3880821,3880821#Shoplet
11779,5723583,5723583#Shoplet
11780,17151076,17151076#Circuit City
11781,5750850,5750850#Shoplet
11782,5871514,5871514#Shoplet
11783,17151083,17151083#Circuit City
11784,17164147,17164147#Circuit City
11785,7080508,7080508#Shoplet
11786,17164148,17164148#Circuit City
11787,17165372,17165372#Circuit City
11788,17165404,17165404#Circuit City
11789,8223016,8223016#Shoplet
11790,8456491,8456491#Shoplet
11791,17179810,17179810#Circuit City
11792,9135603,9135603#Shoplet
11793,9203339,9203339#Shoplet
11794,17188984,17188984#Circuit City
11795,17196128,17196128#Circuit City
11796,17201151,17201151#Circuit City
11797,883171,883171#Shoplet
11798,1234845,1234845#Shoplet
11799,2470650,2470650#Shoplet
11800,17218997,17218997#Circuit City
11801,2470713,2470713#Shoplet
11802,17237384,17237384#Circuit City
11803,3630471,3630471#Shoplet
11804,17253229,17253229#Circuit City
11805,3910266,3910266#Shoplet
11806,3910296,3910296#Shoplet
11807,4404164,4404164#Shoplet
11808,5750846,5750846#Shoplet
11809,5924809,5924809#Shoplet
11810,5924810,5924810#Shoplet
11811,17352728,17352728#Circuit City
11812,17364948,17364948#Circuit City
11813,17376846,17376846#Circuit City
11814,17419474,17419474#Circuit City
11815,8223020,8223020#Shoplet
11816,8456493,8456493#Shoplet
11817,9189677,9189677#Shoplet
11818,17480440,17480440#Circuit City
11819,1233531,1233531#Shoplet
11820,17480449,17480449#Circuit City
11821,2433821,2433821#Shoplet
11822,17490742,17490742#Circuit City
11823,2585630,2585630#Shoplet
11824,17490751,17490751#Circuit City
11825,2585633,2585633#Shoplet
11826,3356833,3356833#Shoplet
11827,3576468,3576468#Shoplet
11828,3576509,3576509#Shoplet
11829,3576512,3576512#Shoplet
11830,3619876,3619876#Shoplet
11831,3630469,3630469#Shoplet
11832,3756896,3756896#Shoplet
11833,4217014,4217014#Shoplet
11834,17617019,17617019#Circuit City
11835,5750843,5750843#Shoplet
11836,17688787,17688787#Circuit City
11837,17753312,17753312#Circuit City
11838,17753314,17753314#Circuit City
11839,7080506,7080506#Shoplet
11840,8402511,8402511#Shoplet
11841,17771332,17771332#Circuit City
11842,17781642,17781642#Circuit City
11843,9715008,9715008#Shoplet
11844,17782639,17782639#Circuit City
11845,9721999,9721999#Shoplet
11846,932031,932031#Shoplet
11847,17804991,17804991#Circuit City
11848,17805047,17805047#Circuit City
11849,17805178,17805178#Circuit City
11850,19205304,19205304#Circuit City
11851,19205306,19205306#Circuit City
11852,2470749,2470749#Shoplet
11853,2470836,2470836#Shoplet
11854,3910268,3910268#Shoplet
11855,3910303,3910303#Shoplet
11856,3922099,3922099#Shoplet
11857,19237089,19237089#Circuit City
11858,19239287,19239287#Circuit City
11859,5723587,5723587#Shoplet
11860,5750849,5750849#Shoplet
11861,30051451,30051451#Perf-Moto
11862,19269376,19269376#Circuit City
11863,19269384,19269384#Circuit City
11864,9189589,9189589#Shoplet
11865,9714616,9714616#Shoplet
11866,1233536,1233536#Shoplet
11867,1234894,1234894#Shoplet
11868,2470833,2470833#Shoplet
11869,3387612,3387612#Shoplet
11870,3576459,3576459#Shoplet
11871,3576466,3576466#Shoplet
11872,3576506,3576506#Shoplet
11873,3576507,3576507#Shoplet
11874,3880822,3880822#Shoplet
11875,3910263,3910263#Shoplet
11876,3910301,3910301#Shoplet
11877,3910302,3910302#Shoplet
11878,4694704,4694704#Shoplet
11879,4858134,4858134#Shoplet
11880,5706835,5706835#Shoplet
11881,7696362,7696362#Shoplet
11882,8111422,8111422#Shoplet
11883,8456496,8456496#Shoplet
11884,8725133,8725133#Shoplet
11885,932034,932034#Shoplet
11886,2585639,2585639#Shoplet
11887,3619872,3619872#Shoplet
11888,3630474,3630474#Shoplet
